model_1_proba,model_2_proba,labels
0.021864712,0.001884,0
0.004953146,0.001739,0
0.013404816,0.001584,0
0.99969363,0.996697,1
0.6825793,0.019943,0
0.99972516,0.998698,1
0.4047203,0.013671,0
1.0855429e-05,0.001136,0
0.76799697,0.132172,0
0.99999917,0.999392,1
0.8000798,0.091369,0
0.0042364,0.00468,0
0.9992416,0.782726,0
0.06848177,0.006363,0
6.5200504e-05,0.000978,0
0.95217276,0.999062,1
0.98209256,0.999225,1
0.97625154,0.999219,1
0.89452803,0.996345,1
0.35465136,0.538468,1
0.55885977,0.621628,0
0.0024046898,0.193235,0
0.0073278546,0.002219,0
0.0037465096,0.010453,0
0.021107942,0.002464,0
0.00054195523,0.00418,0
0.9879224,0.993541,1
0.07033956,0.003183,0
0.99927557,0.999276,1
0.7121411,0.090893,0
0.9127984,0.997999,1
0.0012907982,0.00205,0
0.14004868,0.997543,0
0.02622822,0.002668,0
0.5027833,0.998438,1
0.99907774,0.999279,1
0.99773294,0.998794,1
0.9996119,0.99933,1
0.0050671995,0.002443,0
0.9995241,0.99892,1
0.99940586,0.999254,1
0.0022349656,0.000968,0
0.0031275451,0.015118,0
0.93357575,0.999363,1
0.28067786,0.002005,0
0.9998883,0.998868,1
0.99973595,0.999157,1
0.20681003,0.005546,0
5.9970615e-05,0.000909,0
0.17886272,0.00254,0
0.025643885,0.011734,0
0.99999905,0.999302,1
2.830057e-05,0.000713,0
0.10419524,0.995167,1
0.3902626,0.001133,0
0.9990494,0.998928,1
0.9973122,0.999056,1
0.05940759,0.050539,0
0.03371346,0.007195,0
0.99860007,0.999339,1
0.0009560287,0.001123,0
0.00038847327,0.001816,0
0.028198034,0.007164,0
0.99215066,0.176252,1
0.9999071,0.999291,1
4.556995e-06,0.003704,0
0.99995214,0.998879,1
0.99998,0.998991,1
0.9612305,0.999376,1
0.9999945,0.999244,1
0.102345884,0.028859,1
0.23207918,0.019849,0
0.23652062,0.999303,1
0.16189337,0.999317,1
3.6971567e-05,0.00436,0
0.0015555322,0.001408,0
0.9966185,0.999178,1
0.9998369,0.999249,1
5.0520193e-06,0.005677,0
0.99997044,0.999126,1
0.9997082,0.998123,1
0.0006826818,0.003481,0
0.9214531,0.411148,1
0.9999844,0.999246,1
1.7249824e-05,0.001202,0
0.002406329,0.001097,0
0.7044814,0.028824,0
0.002888143,0.001914,0
0.99532735,0.998718,1
0.02016303,0.001058,0
0.9976342,0.999313,1
0.97170043,0.999198,1
7.150532e-06,0.001208,0
0.99877226,0.99893,1
0.00024798512,0.001648,0
0.9943717,0.999378,1
0.94581723,0.998121,1
0.99934304,0.999154,1
0.0018354654,0.005079,0
0.99932265,0.998726,1
0.0015354753,0.001767,0
0.08882755,0.013401,0
0.058550417,0.010473,0
7.8297555e-05,0.000665,0
0.99985605,0.999167,1
0.37302735,0.33551,1
0.9996682,0.995452,1
0.0027942657,0.007537,0
0.011728883,0.00157,0
0.0017430484,0.004144,0
0.99964064,0.998689,1
0.0025767386,0.009282,0
1.2024749e-05,0.002677,0
0.8696061,0.923384,1
8.026318e-05,0.001055,0
0.032437593,0.005822,0
0.010486037,0.001166,0
0.31229663,0.00204,0
2.7577815e-05,0.00315,0
0.99992216,0.998649,1
0.010931641,0.000978,0
2.5114998e-06,0.00118,0
0.99898916,0.99925,1
0.9999879,0.994615,1
0.9999665,0.999196,1
0.9053615,0.048281,0
2.7915563e-05,0.000824,0
0.9807748,0.999354,1
6.8150504e-05,0.002302,0
0.015756994,0.00498,0
0.22813061,0.553749,0
7.034308e-05,0.001579,0
0.00015729666,0.002601,0
0.00010644304,0.001306,0
0.9999376,0.998911,1
1.8055658e-05,0.001679,0
0.99907374,0.999191,1
0.99997544,0.999175,1
0.9997209,0.99932,1
0.97288895,0.972384,0
0.005244255,0.001255,0
0.99999774,0.999118,1
0.00022989511,0.018111,0
5.6845354e-05,0.002048,0
0.8091941,0.039545,1
0.9998815,0.998174,1
0.4441336,0.404833,1
0.5766122,0.310517,0
0.11087203,0.001674,0
0.07621583,0.001592,0
0.00015816092,0.001455,0
0.00052398443,0.002094,0
0.89859396,0.893739,0
0.00026014447,0.001181,0
0.9998924,0.999223,1
0.98570544,0.99169,1
0.0035306811,0.001511,0
2.8149805e-05,0.001383,0
0.8735327,0.907908,1
0.14603746,0.00283,0
0.008960724,0.002294,0
0.0003362,0.002056,0
0.05113426,0.080555,0
0.9998161,0.997859,1
0.6302468,0.423253,1
0.99986386,0.998712,1
0.0007724464,0.001933,0
6.844191e-05,0.002226,0
0.9622182,0.999331,1
8.125104e-07,0.001461,0
0.15618366,0.959919,0
0.0014006197,0.145261,0
0.083630055,0.004565,0
0.060433388,0.003677,0
0.99755955,0.995865,0
0.9998088,0.999338,1
0.99994916,0.999361,1
0.23320594,0.993236,0
0.9999765,0.998765,1
0.015716046,0.002647,0
0.99966025,0.999353,1
7.6530847e-07,0.000895,0
0.3514993,0.116417,0
0.9998256,0.99902,1
0.18175113,0.999004,1
0.7112482,0.551397,0
0.0033985078,0.275572,1
0.9529724,0.945159,1
0.00020188093,0.003053,0
0.99765044,0.999426,1
0.9998803,0.99889,1
0.96287024,0.500736,1
0.0038894415,0.001414,0
0.9912206,0.999159,1
0.000118343436,0.002258,0
0.018029243,0.252556,0
0.00016692281,0.058953,0
3.403461e-05,0.00258,0
0.000808388,0.001894,0
0.001204133,0.978669,1
0.0032867193,0.001797,0
0.00028404593,0.001995,0
0.033569425,0.088537,1
0.9649466,0.12525,0
2.3051445e-05,0.00238,0
0.00011969573,0.002213,0
0.016730666,0.634622,0
0.9999498,0.998914,1
0.22188255,0.004435,0
0.010078728,0.171708,0
0.04562214,0.988508,1
0.9970195,0.998969,1
0.0068834424,0.003332,0
0.76015633,0.998624,1
0.96499366,0.575888,1
0.99717844,0.999034,1
2.0204607e-05,0.001914,0
0.9996433,0.998822,1
8.768216e-05,0.003182,0
2.7787775e-05,0.000905,0
0.99994844,0.999237,1
0.005984485,0.005517,0
0.21087149,0.995227,1
0.00055387616,0.003136,0
0.00068348646,0.001248,0
0.9702457,0.988507,1
2.8389262e-05,0.001371,0
0.99711204,0.999257,1
0.9999703,0.999121,1
0.00031390786,0.002562,0
0.0005199015,0.009293,0
0.03283158,0.995122,1
0.00031501055,0.001136,0
0.99993384,0.999121,1
0.9990778,0.998858,1
0.995407,0.999081,1
0.013563007,0.999342,1
0.56632155,0.780896,0
0.23273411,0.999008,1
0.084335476,0.001845,0
0.99946594,0.999268,1
0.0017418861,0.024649,0
0.99972725,0.999309,1
0.9817233,0.998961,1
0.9894904,0.488496,1
0.06513059,0.257888,0
0.99948657,0.999132,1
0.00055882335,0.000897,0
0.9995036,0.99929,1
0.9979873,0.999196,1
0.0001360178,0.088046,0
0.9995093,0.999107,1
0.0020916164,0.002069,0
3.4788973e-06,0.000957,0
0.4850487,0.999265,1
0.0048426986,0.019881,0
0.9496446,0.992017,1
3.3290933e-05,0.001001,0
0.11437225,0.002326,0
0.99955404,0.999005,1
0.002277404,0.122909,0
0.0005953014,0.003177,0
0.248346,0.036926,0
0.014953315,0.227551,0
7.179103e-07,0.001752,0
6.5905864e-05,0.014305,0
7.530865e-05,0.000882,0
0.86052644,0.854437,1
0.073816866,0.804096,0
0.00026974082,0.002186,0
0.9965197,0.99936,1
0.9928101,0.993804,1
8.118614e-05,0.016347,0
0.0003208518,0.001812,0
0.911291,0.384078,1
2.6854123e-05,0.001659,0
0.9977449,0.100222,1
0.99735534,0.999229,1
0.9999225,0.999028,1
0.9968693,0.999179,1
0.88233745,0.979472,1
0.9999558,0.99881,1
0.07879335,0.928877,0
0.9824108,0.99887,1
0.036613435,0.065971,0
0.9984561,0.605844,1
0.99438775,0.999205,1
9.411252e-06,0.001433,0
6.431659e-06,0.001567,0
0.9999856,0.999342,1
0.7509984,0.003784,0
0.005132109,0.002293,0
0.9995251,0.999214,1
0.99935627,0.999289,1
1.0390636e-05,0.001572,0
0.99814236,0.999139,1
0.0005081892,0.002128,0
0.63562083,0.67765,1
0.9180808,0.986267,1
0.9996042,0.999276,1
0.3085602,0.004937,0
0.042548448,0.023326,0
0.9992682,0.998954,1
0.77191323,0.999288,1
0.0025712252,0.001957,0
0.9997333,0.999188,1
0.93309015,0.997773,1
0.9985543,0.999115,1
0.9997053,0.999087,1
0.6430925,0.987076,1
0.9954952,0.999119,1
0.12358484,0.197545,0
3.2621072e-05,0.001008,0
0.9528526,0.531026,1
0.00042408705,0.001053,0
0.00041350722,0.004869,0
0.10731119,0.001245,0
1.654444e-05,0.000855,0
0.9999794,0.99894,1
0.0046587586,0.026467,0
0.29099464,0.999407,1
0.00074869394,0.001228,0
0.0016856492,0.005547,0
0.6303677,0.998476,0
0.9999048,0.999286,1
0.9676212,0.76586,1
0.9999851,0.999323,1
0.016263872,0.11525,0
0.00011576673,0.001043,0
8.884137e-05,0.002218,0
0.9996341,0.999344,1
0.9999269,0.996692,1
1.5635887e-05,0.001459,0
0.00010581451,0.003116,0
0.9608828,0.998986,1
0.042806864,0.006115,0
0.99994576,0.999211,1
0.74689233,0.999069,0
0.99991626,0.999392,1
0.93669593,0.630572,0
0.98595774,0.998953,1
6.721449e-06,0.001144,0
0.9988896,0.999372,1
0.9956044,0.999301,1
5.7413963e-06,0.003635,0
0.9999995,0.998912,1
0.9712701,0.998637,1
0.85240036,0.999351,1
0.91277856,0.9933,0
0.0379197,0.994627,0
0.0069844723,0.001779,0
0.99954295,0.998951,1
0.00712049,0.00103,0
0.9958011,0.99936,1
0.9957426,0.998961,1
0.99424314,0.991344,1
0.04199919,0.001374,0
1.5636282e-06,0.000839,0
0.9944861,0.999392,1
0.0013141632,0.016574,0
0.36236367,0.235248,0
0.056051075,0.009698,0
0.053564876,0.359944,1
0.11937058,0.048665,0
0.77634656,0.014365,0
0.038995445,0.059316,0
0.7698574,0.012131,0
0.99991536,0.999152,1
0.0001385808,0.0012,0
0.0010086894,0.001965,0
0.96522933,0.999068,1
0.00083619356,0.001605,0
0.4996524,0.962481,0
0.93605936,0.00359,0
0.00071519613,0.002054,0
0.72593594,0.830525,1
0.99750745,0.999325,1
0.9856267,0.998918,1
0.99951327,0.999008,1
0.99925065,0.998509,1
0.9977516,0.999416,1
0.6447283,0.083824,1
0.00044569373,0.001393,0
0.5801478,0.008095,0
0.069065094,0.00106,0
0.026115209,0.001545,0
0.99993646,0.999224,1
0.009825408,0.536979,1
0.003658086,0.001009,0
0.00021699071,0.001135,0
0.25138256,0.450289,1
0.0015825033,0.001371,0
0.9607331,0.999317,1
0.9991716,0.994959,1
0.9950254,0.242841,0
0.9998498,0.999262,1
0.8908218,0.005728,0
0.031169623,0.061193,1
0.18666303,0.99935,1
0.08961481,0.203105,0
6.543072e-05,0.000817,0
0.9689489,0.999215,1
0.00019994378,0.000931,0
0.99989605,0.999294,1
2.743672e-06,0.001254,0
1.7084559e-06,0.001299,0
5.44908e-06,0.002817,0
0.97026616,0.992688,1
0.9986688,0.999411,1
0.86702573,0.9994,1
0.011191398,0.839975,1
8.393018e-06,0.002167,0
7.9182576e-07,0.001165,0
0.9988319,0.999245,1
0.39762306,0.999178,1
0.99005586,0.996459,0
0.9997906,0.998772,1
0.86383,0.999221,0
0.9988181,0.998941,1
0.9998772,0.999285,1
6.180511e-07,0.002707,0
0.78924704,0.996938,1
6.9136863e-06,0.000926,0
0.058472633,0.00124,0
0.56622297,0.084633,0
0.9973477,0.999303,1
0.30905932,0.00253,0
0.9999933,0.999082,1
0.9998207,0.998775,1
0.27514473,0.270384,1
0.9999987,0.999372,1
0.99679387,0.999249,1
0.9995998,0.999299,1
0.017477661,0.016835,0
0.002092123,0.002446,0
0.00015959144,0.001044,0
0.97536254,0.410092,0
0.0013680756,0.001856,0
0.9999552,0.999311,1
9.878684e-06,0.00114,0
0.86379683,0.009918,0
0.0004467368,0.001344,0
0.030106276,0.088445,0
0.0017077327,0.009815,0
0.9988322,0.999144,1
0.4526057,0.928584,1
0.31202647,0.999289,1
0.00016582012,0.002927,0
0.00024920702,0.001236,0
0.040674865,0.005894,0
0.035963625,0.006175,0
4.472289e-05,0.00092,0
0.9976044,0.368808,0
0.9998336,0.999374,1
0.00019958615,0.188833,0
0.8290909,0.999203,1
0.997424,0.999237,1
0.99809885,0.99934,1
0.9999318,0.999014,1
0.00034171343,0.143743,0
0.99689436,0.992986,1
0.6191605,0.999281,0
0.00016370416,0.002636,0
0.9998979,0.99927,1
3.5282706e-06,0.00687,0
0.16122025,0.011651,0
0.01621145,0.377547,0
1.7919814e-05,0.00158,0
0.82852596,0.836862,1
0.09017649,0.006555,0
0.99995935,0.998886,1
0.99711883,0.999342,1
3.4882476e-05,0.001466,0
0.00021785498,0.015575,0
0.9997884,0.99694,1
0.95775014,0.999276,1
0.011692315,0.001639,0
0.014700413,0.000789,0
0.9993119,0.992654,1
0.9999956,0.999078,1
0.9987253,0.999284,1
0.4734885,0.007019,0
0.00022229552,0.002078,0
1.4967054e-05,0.001066,0
0.006862372,0.001323,0
0.99485946,0.998484,1
0.9746032,0.508835,0
0.9729164,0.999268,1
0.045898497,0.005932,0
0.019848764,0.00585,0
0.993886,0.999211,1
0.91808486,0.948514,0
0.0036897957,0.003035,0
0.99764967,0.99882,1
0.82073,0.235993,0
9.8403354e-05,0.000858,0
0.9998449,0.999009,1
0.013148963,0.001064,0
0.99693686,0.986253,0
0.94785583,0.99708,1
0.00071141124,0.000993,0
0.10921496,0.273351,0
0.92976,0.991889,0
0.9743297,0.999358,1
0.9999186,0.999244,1
0.7793559,0.99945,1
0.9987135,0.999343,1
0.040442467,0.957983,1
0.004193574,0.001122,0
0.0053660274,0.011093,0
5.3481233e-07,0.001016,0
0.008429408,0.000933,0
0.58070886,0.999415,1
0.99960655,0.988642,1
0.9991101,0.999375,1
0.12720925,0.005396,0
0.99858737,0.999273,0
1.5100418e-05,0.002333,0
0.9984033,0.99919,1
0.54855496,0.998713,1
0.13006905,0.024734,0
0.9999367,0.999112,1
0.024189383,0.265777,0
0.9079511,0.573554,0
0.0006849468,0.001726,0
0.9889981,0.99331,1
0.00040134788,0.001529,0
0.0011001229,0.001657,0
0.004411161,0.002253,0
0.20572507,0.005024,0
0.769433,0.8568,1
0.9998832,0.999264,1
0.9998398,0.999125,1
0.9999933,0.999065,1
0.00016146898,0.00137,0
0.076902896,0.004303,0
1.1889207e-06,0.001753,0
0.9968892,0.062468,0
0.004386306,0.002336,0
0.1689812,0.025264,0
0.99986464,0.99922,1
0.0014909506,0.003541,0
0.9557563,0.999311,1
0.9995318,0.999182,1
0.9916591,0.999154,1
1.2207845e-05,0.000892,0
0.94504195,0.981464,1
0.00525707,0.001298,0
0.00026533008,0.001334,0
0.9861932,0.999191,1
1.1032566e-06,0.000783,0
0.0026165247,0.002574,0
0.99783957,0.999077,1
0.005055934,0.002452,0
4.0680636e-05,0.002985,0
0.9994974,0.999189,1
0.99675393,0.999056,1
0.6200638,0.007169,0
0.6481086,0.929958,1
0.9980142,0.999404,1
0.58894247,0.102556,1
0.0011476278,0.004099,0
0.99565136,0.999129,1
0.99998283,0.998968,1
0.67839557,0.992303,1
0.0010088086,0.032064,1
0.06958708,0.00846,0
0.9993062,0.998973,1
0.9982118,0.999225,1
0.019717574,0.001422,0
0.9998599,0.998219,1
0.0013758838,0.016461,0
0.81401616,0.003656,0
0.99593794,0.998995,1
0.76046324,0.9991,1
0.9569346,0.998348,1
5.982977e-06,0.001407,0
0.009067744,0.004877,0
0.041082054,0.006884,0
0.0007022917,0.023717,0
0.99496496,0.998949,1
8.979873e-05,0.005683,0
0.9917519,0.999382,1
0.79058796,0.001711,0
2.785833e-05,0.001931,0
0.00050127506,0.001458,0
0.99916327,0.998896,1
5.1500156e-06,0.001975,0
0.0017986,0.003859,0
0.98443186,0.999336,1
0.08745405,0.002631,0
0.9445761,0.972369,1
0.00026509166,0.002377,0
0.8539618,0.871697,1
0.03949216,0.52986,1
0.9376856,0.993638,1
0.009756565,0.001517,0
0.9999546,0.999186,1
0.07573384,0.004165,0
0.99989104,0.999235,1
0.9996538,0.999357,1
3.4559696e-05,0.000884,0
0.10577056,0.985978,1
0.075864375,0.004718,0
0.7596598,0.625422,0
0.9999143,0.999237,1
0.9999903,0.99941,1
0.99989784,0.999249,1
3.4344655e-05,0.001368,0
0.9857739,0.993391,1
0.98526055,0.999315,1
0.97672796,0.999195,1
0.9977568,0.999289,1
0.27947247,0.991204,0
0.82841635,0.001419,0
0.00016331673,0.005223,0
0.98651755,0.998939,1
0.9473139,0.99913,1
0.99728954,0.55885,0
0.040755928,0.004918,0
0.999999,0.999039,1
0.00020748377,0.004645,0
0.0002039671,0.002728,0
0.050721794,0.996439,1
0.062224388,0.052065,0
0.99902093,0.007099,0
0.9393153,0.998989,1
0.99010134,0.978241,1
0.9680424,0.999087,1
8.194307e-05,0.005227,0
0.99998283,0.999045,1
0.99935627,0.999289,1
0.100627035,0.007004,0
0.9987319,0.999116,1
0.8652054,0.906039,1
0.99564815,0.994462,1
0.9998853,0.998592,1
0.70949394,0.994856,1
0.006350994,0.99845,1
0.9948214,0.999282,1
8.305634e-07,0.004061,0
3.3802906e-05,0.005894,0
0.9987427,0.999304,1
0.037982583,0.003036,0
4.673419e-06,0.001722,0
0.9364313,0.997914,1
0.0019137561,0.000715,0
0.0059064627,0.371373,0
0.9948535,0.972474,1
0.0001642108,0.011618,0
0.095431745,0.011681,1
0.99999905,0.999082,1
0.44550678,0.996507,1
0.99874175,0.999229,1
0.9921125,0.999271,1
0.00091409683,0.998943,0
0.27111635,0.004871,0
2.5307221e-08,0.000861,0
8.623662e-05,0.0018,0
0.9999051,0.998976,1
0.48272136,0.002995,0
0.026536971,0.002748,0
0.0016357601,0.002702,1
0.07366976,0.141454,0
0.99942935,0.999135,1
0.99495625,0.998899,1
0.9977499,0.999194,1
0.04821378,0.001176,0
0.99944067,0.999384,1
0.99908674,0.999247,1
0.001098007,0.001518,0
0.99990845,0.999333,1
0.9999398,0.999045,1
0.14752617,0.003067,0
0.6459888,0.456239,0
0.9999945,0.998887,1
0.628594,0.05857,0
0.0047051907,0.110691,0
0.9955129,0.999297,1
0.98946416,0.994841,1
0.9994881,0.999141,1
9.0931535e-05,0.00371,0
0.00017929077,0.194099,0
0.025008917,0.040182,0
0.0028481185,0.091453,0
0.0008892715,0.000983,0
0.9991659,0.998969,1
0.0058331788,0.004988,0
0.047234178,0.014029,0
0.99856645,0.99927,1
0.9834951,0.895918,0
0.9941378,0.99831,1
0.9999721,0.99938,1
0.9462474,0.998953,1
0.280228,0.054367,0
0.013887912,0.001507,0
0.9915904,0.999323,1
0.002992481,0.002372,0
0.99828315,0.778668,1
0.7133906,0.30335,0
0.9962585,0.999096,1
0.8359588,0.994648,1
0.9998356,0.999061,1
0.82058156,0.947182,1
0.21803641,0.997102,0
0.01393947,0.001525,0
0.18204531,0.968226,1
0.9402411,0.999414,1
0.00037252903,0.001499,0
0.48241705,0.180876,0
0.048764527,0.002305,0
1.056242e-05,0.000881,0
0.99738157,0.999293,1
0.9983151,0.998827,1
7.765705e-05,0.001076,0
0.83043194,0.979789,1
0.9974829,0.998377,1
0.00091040134,0.002847,0
0.0015155375,0.001528,0
0.07890579,0.214641,1
0.9999982,0.99928,1
0.0011585057,0.00178,0
0.0014423728,0.004657,0
0.9838868,0.999071,1
0.8282461,0.520962,0
0.34609595,0.071325,0
0.9871763,0.355367,0
0.0004594028,0.016189,0
0.95899916,0.003,0
0.78940415,0.998556,1
0.90855145,0.96695,1
0.42457277,0.009843,0
0.0021743476,0.003289,0
1.8693167e-06,0.002152,0
0.52564746,0.0022,0
0.99842644,0.284799,1
5.7276175e-05,0.001367,0
0.5510357,0.999153,1
0.0008928478,0.005031,0
0.9997225,0.999362,1
8.460802e-05,0.007335,0
0.000104452556,0.002133,0
0.00418666,0.002674,0
2.0337535e-05,0.001131,0
0.9991747,0.999277,1
0.9528302,0.928181,0
0.9919561,0.657145,1
0.54198784,0.003464,0
0.8537226,0.016815,0
0.9532875,0.710416,0
0.0026743412,0.022395,0
0.8034687,0.998705,1
0.03856048,0.018033,0
0.9874817,0.974932,1
0.9051377,0.994395,1
0.992586,0.999355,1
2.9307617e-05,0.00213,0
0.8176297,0.941827,1
0.99999416,0.999129,1
7.535682e-06,0.001457,0
2.0754078e-06,0.001384,0
0.051528126,0.991593,1
0.9909214,0.99934,1
0.005636096,0.001427,0
0.9927708,0.99263,1
0.047002137,0.011001,0
0.99999857,0.999013,1
6.0765553e-05,0.001619,0
0.003355533,0.008049,0
0.9999993,0.999235,1
0.9943469,0.999092,1
2.1739439e-05,0.000953,0
0.027893871,0.001934,0
0.9984504,0.999314,1
0.999189,0.780258,1
0.99870837,0.998882,1
0.014805883,0.003489,0
0.6536977,0.977283,0
0.98441714,0.99903,1
0.9989085,0.999339,1
0.00023907423,0.005312,0
0.9865637,0.302575,1
0.9937689,0.999262,1
0.037672937,0.00222,0
0.40935922,0.999285,1
0.64242744,0.030685,0
0.92586136,0.993504,1
0.00079223514,0.002319,0
0.00063598156,0.00098,0
0.99124336,0.999307,1
0.99563825,0.997765,1
0.9997473,0.998958,1
0.9997796,0.999367,1
2.9464669e-05,0.002472,0
2.1679069e-05,0.00106,0
5.2804247e-05,0.001479,0
0.83627975,0.998267,1
0.9998226,0.998708,1
0.6251268,0.989947,1
0.8485131,0.999257,1
0.0023474097,0.001892,0
0.9993547,0.999261,1
0.9313241,0.006769,0
0.00017881393,0.001465,0
0.062413007,0.0805,0
0.16288882,0.042561,0
5.572888e-06,0.001135,0
0.9457681,0.998407,1
0.98491967,0.011906,1
0.006845325,0.00223,0
0.92281014,0.99932,1
0.95044124,0.99933,1
0.101816416,0.008332,0
0.8578335,0.998122,1
0.0001565814,0.00086,0
0.00085020065,0.003817,0
0.92709804,0.542555,1
0.9145607,0.999178,1
0.99999,0.999103,1
0.99968857,0.999359,1
0.98778176,0.999341,1
0.004302591,0.001559,0
0.0039058924,0.001418,0
0.00040903687,0.00135,0
0.9932848,0.028318,1
0.997656,0.999301,1
0.99890983,0.999127,1
1.2713608e-05,0.001956,0
0.9862374,0.999201,1
0.22635451,0.406187,1
0.72130036,0.999234,1
1.5276932e-05,0.001688,0
0.9900633,0.999378,1
0.010443598,0.006091,0
0.99797034,0.999099,1
0.99988997,0.998938,1
0.2678046,0.07298,0
0.021677643,0.010084,0
0.00021901727,0.003975,0
0.01356855,0.010258,0
0.0037426949,0.998929,1
0.95215845,0.999137,1
0.008862406,0.001459,0
0.023809016,0.00599,0
0.0005437732,0.001332,0
0.0032680035,0.003662,0
0.9964008,0.999042,1
0.99960655,0.999227,1
0.4490403,0.039783,0
0.52303076,0.999088,1
0.02908358,0.289554,0
0.9984233,0.999284,1
0.52240646,0.003673,0
0.98024446,0.996242,1
0.106514156,0.022109,0
3.4214427e-06,0.000808,0
0.9998126,0.999156,1
0.9951544,0.999231,1
0.9002465,0.999179,1
0.9998059,0.999106,1
0.014822781,0.076453,0
3.387406e-05,0.000953,0
0.6171504,0.991248,1
0.114020884,0.006877,0
0.9995937,0.999196,1
0.96960974,0.611255,1
0.9277971,0.999435,1
0.0006790757,0.001086,0
0.70611316,0.996466,1
0.00017806888,0.001881,0
0.9982879,0.997572,1
0.6423861,0.999201,1
0.9749186,0.999362,1
0.9999498,0.999133,1
0.01344052,0.001569,0
0.061291546,0.001743,0
0.9994948,0.999009,1
0.8507005,0.998102,1
0.9976455,0.999091,1
0.70329064,0.949751,1
0.49793527,0.954746,0
0.8949016,0.999346,1
0.06580198,0.302633,0
0.91367525,0.990436,1
0.99996173,0.998763,1
0.99703574,0.188217,0
0.0034966767,0.002807,0
0.066640854,0.00201,0
4.8286372e-05,0.001227,0
0.97628576,0.991379,1
0.009604543,0.001604,0
0.9999171,0.999312,1
0.99335617,0.999233,1
0.99658024,0.999026,1
0.0016239285,0.002578,0
0.67659485,0.807546,1
0.058781296,0.122537,1
0.017072678,0.007034,0
0.00050216913,0.001214,0
0.08949298,0.002187,0
0.00021454692,0.002376,0
0.9998934,0.999208,1
0.4630661,0.386883,0
0.2531981,0.875792,1
2.2775741e-05,0.002513,0
0.9997694,0.999045,1
0.9939612,0.999273,1
0.03259781,0.008494,0
0.999877,0.998879,1
0.9992497,0.999313,1
0.004044831,0.003677,0
0.9992343,0.998677,1
0.008740455,0.001704,0
0.99996865,0.999029,1
0.031693995,0.000967,0
2.9969126e-06,0.001394,0
0.0008613169,0.003866,0
0.9992881,0.999336,1
0.00042369962,0.463264,0
0.0011128783,0.001426,0
0.0013872981,0.003926,0
1.8331408e-05,0.00201,0
0.0035052896,0.00306,0
0.99995977,0.999148,1
0.81303644,0.22164,1
0.28773665,0.00621,0
0.9332947,0.950216,1
0.99995565,0.999115,1
0.016268313,0.005272,0
0.0033620596,0.103855,1
0.9999069,0.999228,1
0.0004734993,0.0015,0
0.93712115,0.997028,1
0.95922995,0.998864,1
7.92773e-06,0.001344,0
4.610401e-07,0.00089,0
0.0068751574,0.00243,0
0.030241579,0.00084,0
0.013138473,0.002084,0
0.999236,0.999134,1
0.94046766,0.998127,1
0.9999268,0.99929,1
0.042794675,0.076753,1
1.9122654e-06,0.001114,0
0.889722,0.576421,0
0.00067925453,0.002935,0
0.99995947,0.999038,0
0.00025463104,0.001452,0
0.9999373,0.999249,1
0.0043610036,0.013138,0
0.99957114,0.999019,1
0.99997795,0.999083,1
0.9978743,0.999113,1
0.86390483,0.999376,0
0.35202312,0.007131,0
0.0006990135,0.001409,0
0.9506668,0.995059,1
0.0024170578,0.024263,1
4.728535e-06,0.001219,0
0.9922391,0.851451,1
0.87920487,0.018944,0
0.0010068417,0.00392,0
0.0052164793,0.000903,0
0.001566112,0.023793,1
2.0176542e-06,0.000979,0
0.99983346,0.999011,1
0.04359618,0.00154,0
0.00023189187,0.002245,0
0.0066094995,0.009168,0
0.99356973,0.962703,0
0.9279944,0.038364,0
0.99978614,0.998934,1
0.99866396,0.998992,1
0.9998505,0.999001,1
0.071377724,0.001929,0
0.99999475,0.999274,1
0.0052631795,0.002284,0
0.997825,0.462115,1
0.06698838,0.005347,0
3.3454715e-05,0.000738,0
1.1292996e-05,0.000906,0
0.96553004,0.997606,1
0.019608587,0.027093,0
0.00027617812,0.000977,0
0.9993498,0.999058,1
0.9997247,0.999398,1
0.50167704,0.999223,1
0.99993324,0.998875,1
0.0031402707,0.001079,0
0.016406685,0.001595,0
0.0056419075,0.002832,0
0.99999464,0.999204,1
0.9993681,0.993595,1
0.0005019903,0.000973,0
0.5350483,0.002052,0
0.12305635,0.003626,0
0.33606422,0.024361,0
0.9999604,0.999315,1
0.9999905,0.989732,1
0.9998459,0.99927,1
0.89252895,0.997467,1
0.087370515,0.005637,0
2.7727314e-05,0.000895,0
0.00090172887,0.001197,0
0.7392731,0.132288,1
0.3729802,0.96694,1
0.99275804,0.998896,0
0.7867724,0.273415,1
0.0022687912,0.001034,0
0.0022357404,0.00099,0
0.5324717,0.999297,1
5.878354e-05,0.00153,0
0.0022484958,0.033068,0
0.08669308,0.004641,0
0.786157,0.050574,1
0.35382682,0.008895,0
5.968229e-06,0.000936,0
0.97958034,0.626131,1
0.99950165,0.999286,1
0.9999991,0.999126,1
0.996111,0.999195,1
0.007881105,0.00077,0
0.99975955,0.999388,1
0.998026,0.999334,1
0.9999802,0.99892,1
0.51516336,0.32196,0
0.00030362606,0.001522,0
0.97961664,0.999104,1
0.00870809,0.008386,0
4.578547e-05,0.001528,0
0.9531537,0.999304,1
0.9914398,0.999331,1
0.46506655,0.015319,0
0.9759116,0.99897,1
0.94324434,0.001146,0
0.9900372,0.999421,1
5.6048093e-06,0.03513,0
0.9997175,0.999416,1
4.636252e-05,0.002161,0
0.27793908,0.001187,0
0.99444336,0.997628,1
